:START_ID(Anatomy)	:END_ID(Gene)
UBERON:0000955	64779
UBERON:0002107	667
UBERON:0000955	221496
UBERON:0000029	9513
UBERON:0001893	11199
UBERON:0001296	286262
UBERON:0000473	10818
UBERON:0000029	3664
UBERON:0002185	23250
UBERON:0000992	26996
UBERON:0001295	57153
UBERON:0002082	80025
UBERON:0002240	5308
UBERON:0002107	253650
UBERON:0002240	2021
UBERON:0003126	10193
UBERON:0002030	65109
UBERON:0000473	8291
UBERON:0002037	2167
UBERON:0000948	55876
UBERON:0000997	6498
UBERON:0002048	27249
UBERON:0001296	79083
UBERON:0000473	29102
UBERON:0000996	121274
UBERON:0000996	2712
UBERON:0000178	8453
UBERON:0002369	10732
UBERON:0000178	84259
UBERON:0002081	6819
UBERON:0000473	256949
UBERON:0002082	26090
UBERON:0002369	116173
UBERON:0001891	55660
UBERON:0002185	23271
UBERON:0000178	8910
UBERON:0002369	540
UBERON:0003126	164832
UBERON:0002082	4741
UBERON:0000178	54521
UBERON:0001893	4151
UBERON:0001135	65055
UBERON:0001893	3075
UBERON:0000057	1769
UBERON:0000955	80345
UBERON:0002046	2658
UBERON:0002369	60313
UBERON:0000996	5579
UBERON:0001135	2173
UBERON:0000002	115704
UBERON:0002048	388531
UBERON:0002048	23259
UBERON:0001891	222487
UBERON:0002185	63931
UBERON:0000996	11063
UBERON:0001225	7077
UBERON:0000002	9920
UBERON:0000996	8975
UBERON:0002369	3172
UBERON:0001044	8516
UBERON:0001044	5300
UBERON:0002030	136263
UBERON:0002046	932
UBERON:0001896	6729
UBERON:0000178	51421
UBERON:0000178	1301
UBERON:0001135	9663
UBERON:0001044	51246
UBERON:0001296	429
UBERON:0002369	90634
UBERON:0001896	9276
UBERON:0000992	51763
UBERON:0001296	23208
UBERON:0002185	55652
UBERON:0001891	5549
UBERON:0002037	100528017
UBERON:0000473	1843
UBERON:0000992	117285
UBERON:0001013	200933
UBERON:0002371	253959
UBERON:0000955	9696
UBERON:0001225	1969
UBERON:0001295	134
UBERON:0002240	54845
UBERON:0001235	285533
UBERON:0001891	127579
UBERON:0002369	23299
UBERON:0000473	84679
UBERON:0002367	8832
UBERON:0002369	3728
UBERON:0002367	11240
UBERON:0002048	6597
UBERON:0002081	55920
UBERON:0002107	66000
UBERON:0000473	7415
UBERON:0002371	4594
UBERON:0000007	113277
UBERON:0000178	23174
UBERON:0002369	8645
UBERON:0002037	80195
UBERON:0002369	57695
UBERON:0002107	699
UBERON:0001296	41
UBERON:0002048	389421
UBERON:0002369	122481
UBERON:0002240	649
UBERON:0000995	2207
UBERON:0000948	11001
UBERON:0001295	5002
UBERON:0000948	100128569
UBERON:0001044	4907
UBERON:0001675	6404
UBERON:0000029	10690
UBERON:0002369	1666
UBERON:0001891	1054
UBERON:0002081	10243
UBERON:0000178	5048
UBERON:0002107	5048
UBERON:0002030	30001
UBERON:0001891	5793
UBERON:0001013	2787
UBERON:0001891	60673
UBERON:0001044	8692
UBERON:0000995	81533
UBERON:0001675	337867
UBERON:0002240	24139
UBERON:0002082	29960
UBERON:0000996	339669
UBERON:0000473	84661
UBERON:0002240	10574
UBERON:0000007	4752
UBERON:0003126	3758
UBERON:0001896	196743
UBERON:0000178	6844
UBERON:0002107	1185
UBERON:0001013	6996
UBERON:0001296	112817
UBERON:0000029	6017
UBERON:0000948	94039
UBERON:0001135	57468
UBERON:0001135	8876
UBERON:0002081	23533
UBERON:0001295	1537
UBERON:0000007	1364
UBERON:0000002	283130
UBERON:0002081	23401
UBERON:0000002	23287
UBERON:0002030	6096
UBERON:0002046	2674
UBERON:0002240	7706
UBERON:0001891	166012
UBERON:0001896	51706
UBERON:0000948	881
UBERON:0000997	1191
UBERON:0000178	10120
UBERON:0000007	1633
UBERON:0003126	26049
UBERON:0000948	27181
UBERON:0000178	10973
UBERON:0000178	7048
UBERON:0002037	11005
UBERON:0001044	9843
UBERON:0002371	57002
UBERON:0000178	25975
UBERON:0000178	4482
UBERON:0000029	10424
UBERON:0000995	23207
UBERON:0000473	93377
UBERON:0000178	169200
UBERON:0000473	54407
UBERON:0000178	8528
UBERON:0001295	49855
UBERON:0002107	57805
UBERON:0002369	3300
UBERON:0002367	27253
UBERON:0001896	115817
UBERON:0000995	4017
UBERON:0000955	80019
UBERON:0001296	439
UBERON:0002037	51692
UBERON:0000178	10783
UBERON:0001225	23621
UBERON:0001044	23326
UBERON:0000997	3092
UBERON:0003126	5213
UBERON:0000473	3556
UBERON:0000178	85463
UBERON:0002081	7355
UBERON:0000995	51125
UBERON:0002240	8888
UBERON:0001225	57181
UBERON:0000473	196074
UBERON:0002107	8925
UBERON:0002107	90249
UBERON:0000178	8575
UBERON:0002046	5341
UBERON:0001295	29106
UBERON:0000178	4316
UBERON:0001675	27141
UBERON:0000997	8073
UBERON:0000948	6000
UBERON:0002081	80148
UBERON:0001013	124961
UBERON:0001896	29842
UBERON:0001295	26061
UBERON:0002371	64754
UBERON:0002046	759
UBERON:0002369	285550
UBERON:0001135	2273
UBERON:0002107	26290
UBERON:0001891	55620
UBERON:0000178	51760
UBERON:0002048	474343
UBERON:0002107	85460
UBERON:0000473	64756
UBERON:0000007	160335
UBERON:0000997	83636
UBERON:0000997	7490
UBERON:0001225	140710
UBERON:0002369	55132
UBERON:0002240	54360
UBERON:0002107	9821
UBERON:0000948	1539
UBERON:0002107	8706
UBERON:0001896	9520
UBERON:0001225	5753
UBERON:0002371	154810
UBERON:0001296	10529
UBERON:0000955	25992
UBERON:0000473	6855
UBERON:0001675	6199
UBERON:0000029	64240
UBERON:0002240	10347
UBERON:0001896	8501
UBERON:0002037	2329
UBERON:0001896	11222
UBERON:0002048	54769
UBERON:0000007	55693
UBERON:0002369	284612
UBERON:0000473	84262
UBERON:0000997	816
UBERON:0000997	128853
UBERON:0002107	286151
UBERON:0002081	5991
UBERON:0001013	7494
UBERON:0000002	566
UBERON:0002107	111
UBERON:0000948	6175
UBERON:0002046	6425
UBERON:0001135	2264
UBERON:0000007	414
UBERON:0000955	944
UBERON:0000178	84752
UBERON:0002107	5602
UBERON:0000002	9444
UBERON:0002037	338949
UBERON:0001044	81611
UBERON:0002369	51669
UBERON:0000007	202333
UBERON:0001675	5256
UBERON:0002046	3936
UBERON:0002030	10617
UBERON:0002082	8622
UBERON:0002046	3455
UBERON:0000997	11252
UBERON:0001891	84518
UBERON:0002369	6888
UBERON:0001891	9588
UBERON:0000029	57447
UBERON:0002046	60676
UBERON:0002369	23242
UBERON:0000473	51028
UBERON:0002369	8869
UBERON:0002082	54498
UBERON:0002185	4976
UBERON:0001225	54839
UBERON:0000948	64753
UBERON:0001044	23051
UBERON:0001235	23048
UBERON:0002107	85477
UBERON:0002046	25830
UBERON:0000178	9761
UBERON:0002369	308
UBERON:0002082	25778
UBERON:0000178	5896
UBERON:0000029	50
UBERON:0002369	7319
UBERON:0002030	8844
UBERON:0001044	84448
UBERON:0000178	2159
UBERON:0000948	55286
UBERON:0000029	4477
UBERON:0000948	114900
UBERON:0002048	2821
UBERON:0000997	55589
UBERON:0000995	3119
UBERON:0000955	23557
UBERON:0000996	8398
UBERON:0001225	10038
UBERON:0002030	162333
UBERON:0000955	200186
UBERON:0002240	319
UBERON:0000996	84335
UBERON:0001135	2029
UBERON:0000995	9945
UBERON:0002240	51135
UBERON:0000007	27329
UBERON:0002081	51108
UBERON:0002081	152006
UBERON:0000992	10529
UBERON:0002030	25805
UBERON:0002240	158158
UBERON:0000002	2892
UBERON:0000473	4013
UBERON:0002371	5592
UBERON:0002081	10081
UBERON:0002037	5827
UBERON:0000002	10939
UBERON:0000473	373156
UBERON:0000997	4018
UBERON:0001044	644
UBERON:0002082	128218
UBERON:0000948	10312
UBERON:0002082	7174
UBERON:0001013	120892
UBERON:0000473	54541
UBERON:0001896	5965
UBERON:0001891	79770
UBERON:0002107	9686
UBERON:0001235	11127
UBERON:0002371	3708
UBERON:0000029	55693
UBERON:0001896	121441
UBERON:0001896	9168
UBERON:0001296	64112
UBERON:0001225	5332
UBERON:0000996	10485
UBERON:0002369	1845
UBERON:0000002	5116
UBERON:0000955	1368
UBERON:0000057	6010
UBERON:0000955	84919
UBERON:0001013	283989
UBERON:0000995	4521
UBERON:0000997	10882
UBERON:0001225	5977
UBERON:0002082	835
UBERON:0002046	78994
UBERON:0002081	84645
UBERON:0000997	9541
UBERON:0000002	85442
UBERON:0002030	257019
UBERON:0002030	4817
UBERON:0002048	55223
UBERON:0002030	9363
UBERON:0000948	91319
UBERON:0000473	27333
UBERON:0002369	2953
UBERON:0001891	22992
UBERON:0000473	113655
UBERON:0000057	9475
UBERON:0001896	284403
UBERON:0000057	149069
UBERON:0002240	4758
UBERON:0002107	4336
UBERON:0001295	29887
UBERON:0000997	55363
UBERON:0002371	4054
UBERON:0001675	3226
UBERON:0001891	23580
UBERON:0002037	254427
UBERON:0000007	5350
UBERON:0002107	55213
UBERON:0000995	26227
UBERON:0002107	121274
UBERON:0001896	22934
UBERON:0000178	9453
UBERON:0001891	10254
UBERON:0001235	222487
UBERON:0002369	5303
UBERON:0002240	4025
UBERON:0001235	23621
UBERON:0001893	79091
UBERON:0001891	311
UBERON:0000178	84134
UBERON:0002107	148266
UBERON:0002082	2770
UBERON:0002081	387921
UBERON:0000473	4713
UBERON:0001896	1017
UBERON:0000955	6704
UBERON:0002240	1088
UBERON:0002037	84236
UBERON:0001896	1326
UBERON:0000057	143471
UBERON:0000997	57620
UBERON:0002240	3105
UBERON:0002371	56681
UBERON:0000473	1955
UBERON:0002240	148867
UBERON:0001675	1291
UBERON:0000473	3162
UBERON:0000029	84529
UBERON:0001044	6738
UBERON:0002369	80817
UBERON:0002240	4074
UBERON:0000955	4109
UBERON:0000178	9650
UBERON:0001896	201134
UBERON:0002082	29102
UBERON:0002240	8575
UBERON:0001295	83445
UBERON:0002030	3181
UBERON:0002369	135138
UBERON:0002030	55529
UBERON:0001044	154661
UBERON:0001896	5314
UBERON:0001891	10399
UBERON:0000955	973
UBERON:0002369	1102
UBERON:0001013	8292
UBERON:0000955	100862671
UBERON:0002082	6326
UBERON:0002369	10749
UBERON:0000996	59084
UBERON:0002240	740
UBERON:0001135	262
UBERON:0002037	29958
UBERON:0001296	333
UBERON:0001896	10399
UBERON:0002081	8635
UBERON:0001896	7851
UBERON:0001225	10278
UBERON:0002037	94120
UBERON:0002369	5007
UBERON:0000473	26020
UBERON:0000948	113220
UBERON:0000007	51429
UBERON:0000178	4094
UBERON:0001896	54829
UBERON:0000178	93627
UBERON:0000007	222553
UBERON:0000178	84930
UBERON:0001044	116987
UBERON:0001893	8666
UBERON:0000007	4684
UBERON:0000995	54674
UBERON:0001891	221662
UBERON:0000948	5023
UBERON:0000178	10247
UBERON:0001296	7867
UBERON:0002048	254552
UBERON:0000178	7181
UBERON:0002369	10656
UBERON:0000007	11151
UBERON:0000996	127281
UBERON:0002030	6708
UBERON:0001013	55111
UBERON:0000996	9118
UBERON:0002030	23627
UBERON:0000995	1580
UBERON:0001013	10529
UBERON:0000473	2983
UBERON:0001891	79083
UBERON:0002369	286144
UBERON:0000955	10053
UBERON:0001891	26003
UBERON:0002240	1019
UBERON:0002082	79868
UBERON:0000007	3563
UBERON:0001225	284257
UBERON:0002107	23217
UBERON:0002107	401258
UBERON:0003126	50
UBERON:0001235	2824
UBERON:0000178	55862
UBERON:0002107	55805
UBERON:0000948	160777
UBERON:0002240	3758
UBERON:0000955	3224
UBERON:0002048	4485
UBERON:0002082	8672
UBERON:0000473	23760
UBERON:0000995	27124
UBERON:0000178	55168
UBERON:0002030	7837
UBERON:0002240	155465
UBERON:0001295	2257
UBERON:0000178	1114
UBERON:0001235	1475
UBERON:0001891	84643
UBERON:0000948	3566
UBERON:0001896	94103
UBERON:0000007	201176
UBERON:0000948	4521
UBERON:0002030	79739
UBERON:0002240	83394
UBERON:0000178	29880
UBERON:0000955	83596
UBERON:0002240	2242
UBERON:0002082	55589
UBERON:0002030	5638
UBERON:0002046	1294
UBERON:0001891	83607
UBERON:0002185	54715
UBERON:0002030	4675
UBERON:0002082	23179
UBERON:0001235	29108
UBERON:0002030	26160
UBERON:0000029	26095
UBERON:0002240	100507436
UBERON:0001044	757
UBERON:0000473	6300
UBERON:0001135	5272
UBERON:0001893	1978
UBERON:0000992	57010
UBERON:0002107	9457
UBERON:0000955	3678
UBERON:0000178	9677
UBERON:0002046	7409
UBERON:0001891	6497
UBERON:0002240	1290
UBERON:0002046	5864
UBERON:0000948	1312
UBERON:0001235	6717
UBERON:0000948	51463
UBERON:0001044	10087
UBERON:0001235	80223
UBERON:0000955	79009
UBERON:0001891	6772
UBERON:0000948	9951
UBERON:0000996	23265
UBERON:0002081	10421
UBERON:0000955	283383
UBERON:0000948	6320
UBERON:0002240	90007
UBERON:0000057	9762
UBERON:0002030	55631
UBERON:0001013	55794
UBERON:0002081	5375
UBERON:0002030	55035
UBERON:0000997	6330
UBERON:0002369	26263
UBERON:0002240	6388
UBERON:0001135	5147
UBERON:0000995	25793
UBERON:0002107	5783
UBERON:0001891	159296
UBERON:0000992	55501
UBERON:0001891	10042
UBERON:0002240	51447
UBERON:0000997	63934
UBERON:0001044	9218
UBERON:0002082	57560
UBERON:0001893	26256
UBERON:0000996	84517
UBERON:0002367	266629
UBERON:0000178	6492
UBERON:0001225	352909
UBERON:0001296	9275
UBERON:0002369	10146
UBERON:0000955	51639
UBERON:0000473	7001
UBERON:0002107	10123
UBERON:0001893	7431
UBERON:0001675	84952
UBERON:0000955	641700
UBERON:0001296	55365
UBERON:0002369	27018
UBERON:0002369	11171
UBERON:0001896	57505
UBERON:0000178	54878
UBERON:0000992	64232
UBERON:0002030	9765
UBERON:0000955	2331
UBERON:0000997	7461
UBERON:0000473	6910
UBERON:0002082	54961
UBERON:0001225	56896
UBERON:0002037	330
UBERON:0000002	5192
UBERON:0001225	51306
UBERON:0000178	51186
UBERON:0001135	375449
UBERON:0002081	9256
UBERON:0001235	29923
UBERON:0000178	55892
UBERON:0001896	84305
UBERON:0001296	6609
UBERON:0001225	341
UBERON:0000029	80004
UBERON:0000178	91369
UBERON:0000948	56936
UBERON:0001296	90933
UBERON:0000948	8711
UBERON:0000995	864
UBERON:0000178	55823
UBERON:0000995	23154
UBERON:0000007	686
UBERON:0002240	9235
UBERON:0000029	25932
UBERON:0001893	9744
UBERON:0002107	51594
UBERON:0002240	64800
UBERON:0000955	7922
UBERON:0002107	255928
UBERON:0001044	151194
UBERON:0002367	5898
UBERON:0001891	373156
UBERON:0002240	9533
UBERON:0002037	7363
UBERON:0000948	7412
UBERON:0000178	9506
UBERON:0000948	23657
UBERON:0001235	2173
UBERON:0002048	9342
UBERON:0002030	196477
UBERON:0000029	153
UBERON:0002046	115361
UBERON:0001295	79158
UBERON:0002240	5688
UBERON:0001295	6991
UBERON:0001135	9911
UBERON:0002369	58986
UBERON:0001896	3915
UBERON:0000955	1979
UBERON:0000002	5314
UBERON:0002240	6659
UBERON:0002240	79591
UBERON:0002369	3787
UBERON:0001135	2309
UBERON:0002046	23148
UBERON:0002369	400793
UBERON:0002107	9918
UBERON:0002046	81626
UBERON:0002081	290
UBERON:0000029	7314
UBERON:0000473	51397
UBERON:0002240	10509
UBERON:0002107	4323
UBERON:0001296	5655
UBERON:0002081	84313
UBERON:0002030	10521
UBERON:0001893	10146
UBERON:0000029	79033
UBERON:0001675	25888
UBERON:0002371	3909
UBERON:0000029	54967
UBERON:0002046	4490
UBERON:0001044	51143
UBERON:0000948	219621
UBERON:0002030	80310
UBERON:0002369	7263
UBERON:0001225	10486
UBERON:0002369	55773
UBERON:0001044	8611
UBERON:0002369	4090
UBERON:0000473	23731
UBERON:0002240	79949
UBERON:0001296	10804
UBERON:0002107	56934
UBERON:0000178	287
UBERON:0002371	9946
UBERON:0001135	57823
UBERON:0000955	203328
UBERON:0000955	55151
UBERON:0001891	245802
UBERON:0001675	2202
UBERON:0001044	9056
UBERON:0000178	55638
UBERON:0000178	118487
UBERON:0001235	79837
UBERON:0000948	146223
UBERON:0001891	23511
UBERON:0002030	521
UBERON:0000473	9333
UBERON:0001896	7431
UBERON:0000007	342926
UBERON:0002240	54877
UBERON:0002046	388135
UBERON:0002107	200942
UBERON:0002082	64215
UBERON:0001225	3703
UBERON:0002107	7016
UBERON:0000948	127002
UBERON:0002030	1105
UBERON:0000473	2330
UBERON:0002240	7083
UBERON:0001675	131177
UBERON:0003126	1629
UBERON:0000007	151254
UBERON:0002240	126668
UBERON:0002081	92482
UBERON:0001891	26205
UBERON:0002048	9422
UBERON:0001296	10656
UBERON:0000955	57674
UBERON:0000955	5228
UBERON:0002081	205564
UBERON:0002367	388512
UBERON:0002369	57537
UBERON:0001296	57698
UBERON:0000948	146050
UBERON:0002081	84690
UBERON:0001235	10284
UBERON:0001891	79894
UBERON:0000948	9118
UBERON:0001235	27086
UBERON:0001295	5567
UBERON:0001225	254531
UBERON:0000948	4188
UBERON:0000178	23209
UBERON:0000473	2937
UBERON:0000178	113444
UBERON:0000473	828
UBERON:0000997	79812
UBERON:0000955	64853
UBERON:0001235	79894
UBERON:0000992	57185
UBERON:0001295	6035
UBERON:0001044	158521
UBERON:0000992	2515
UBERON:0000178	23293
UBERON:0002037	150572
UBERON:0000029	4285
UBERON:0002046	79877
UBERON:0002046	51734
UBERON:0002037	55908
UBERON:0001044	4240
UBERON:0001225	4586
UBERON:0000002	4905
UBERON:0000955	54810
UBERON:0002107	8277
UBERON:0001013	26119
UBERON:0001013	55619
UBERON:0002371	149643
UBERON:0000007	146225
UBERON:0002107	10485
UBERON:0000995	4680
UBERON:0001296	55658
UBERON:0002107	118491
UBERON:0002082	51303
UBERON:0002037	6750
UBERON:0000473	16
UBERON:0000002	7172
UBERON:0002369	121274
UBERON:0001296	51761
UBERON:0001891	55186
UBERON:0002037	29763
UBERON:0000997	576
UBERON:0001896	5034
UBERON:0001044	375190
UBERON:0001675	65267
UBERON:0001235	83879
UBERON:0000029	203859
UBERON:0000057	51411
UBERON:0002107	7130
UBERON:0002369	84071
UBERON:0002240	9797
UBERON:0001896	9882
UBERON:0001044	6574
UBERON:0000178	65979
UBERON:0000995	84436
UBERON:0002107	388561
UBERON:0000997	25970
UBERON:0001891	149643
UBERON:0002107	93233
UBERON:0000473	790955
UBERON:0001675	837
UBERON:0002371	1769
UBERON:0002369	112483
UBERON:0000996	339983
UBERON:0002371	9811
UBERON:0000948	79009
UBERON:0000002	6397
UBERON:0002371	4430
UBERON:0002369	64219
UBERON:0000473	388650
UBERON:0001296	9842
UBERON:0002367	5741
UBERON:0000955	345275
UBERON:0000948	79799
UBERON:0001891	79987
UBERON:0000178	10447
UBERON:0000178	4324
UBERON:0000997	10330
UBERON:0001013	79140
UBERON:0000996	8303
UBERON:0002371	51449
UBERON:0001296	54886
UBERON:0002369	1892
UBERON:0002369	81579
UBERON:0002371	6647
UBERON:0002369	10559
UBERON:0000007	3339
UBERON:0001225	147991
UBERON:0001295	133482
UBERON:0001013	9719
UBERON:0002367	6507
UBERON:0001891	10398
UBERON:0001013	222696
UBERON:0002048	4222
UBERON:0001893	63901
UBERON:0001893	6793
UBERON:0002371	51371
UBERON:0002082	6599
UBERON:0002081	5147
UBERON:0002082	11044
UBERON:0002107	8001
UBERON:0002369	246777
UBERON:0000955	393
UBERON:0002369	51128
UBERON:0000992	976
UBERON:0002371	10621
UBERON:0001893	4478
UBERON:0000178	10600
UBERON:0002367	114804
UBERON:0000997	634
UBERON:0000057	4897
UBERON:0000178	1019
UBERON:0001135	8522
UBERON:0001044	6843
UBERON:0002371	65986
UBERON:0001893	4792
UBERON:0001891	9051
UBERON:0002081	81619
UBERON:0001225	283298
UBERON:0002081	5986
UBERON:0002048	686
UBERON:0000007	51228
UBERON:0001135	57192
UBERON:0002048	51434
UBERON:0002037	10404
UBERON:0000029	4784
UBERON:0002082	4836
UBERON:0000473	80833
UBERON:0000948	4610
UBERON:0001891	6542
UBERON:0001235	2819
UBERON:0001295	4354
UBERON:0000473	114793
UBERON:0002240	23166
UBERON:0002369	9810
UBERON:0003126	23201
UBERON:0002369	286826
UBERON:0001295	8140
UBERON:0001225	25903
UBERON:0001891	170394
UBERON:0000996	6449
UBERON:0000473	124935
UBERON:0001044	84188
UBERON:0001675	6305
UBERON:0002048	2670
UBERON:0000007	6307
UBERON:0000997	51019
UBERON:0000002	93974
UBERON:0001044	57118
UBERON:0000995	53405
UBERON:0000992	2778
UBERON:0001891	728294
UBERON:0002369	343578
UBERON:0000473	7741
UBERON:0001675	64147
UBERON:0001296	122060
UBERON:0000178	55062
UBERON:0000029	83594
UBERON:0002369	79170
UBERON:0001896	79830
UBERON:0001675	58985
UBERON:0000948	4143
UBERON:0000178	54838
UBERON:0001896	84910
UBERON:0002369	64600
UBERON:0002082	9638
UBERON:0002030	55568
UBERON:0002048	64208
UBERON:0001044	283933
UBERON:0001893	80339
UBERON:0001675	5023
UBERON:0001675	84515
UBERON:0002107	7468
UBERON:0003126	1769
UBERON:0002081	50861
UBERON:0002082	6423
UBERON:0002107	10507
UBERON:0002081	53905
UBERON:0001295	254778
UBERON:0000178	55717
UBERON:0002030	6750
UBERON:0000948	124602
UBERON:0002037	79633
UBERON:0000007	3689
UBERON:0000029	90627
UBERON:0002046	116496
UBERON:0000995	9595
UBERON:0001296	4884
UBERON:0002037	63928
UBERON:0001893	2940
UBERON:0002082	23384
UBERON:0000996	23242
UBERON:0001135	64784
UBERON:0001225	245711
UBERON:0002107	192668
UBERON:0001896	2935
UBERON:0001013	9985
UBERON:0000948	55521
UBERON:0000473	9121
UBERON:0000992	23207
UBERON:0001896	55727
UBERON:0000178	2304
UBERON:0000948	153527
UBERON:0002369	319089
UBERON:0000948	135112
UBERON:0001896	2621
UBERON:0001135	27336
UBERON:0000996	773
UBERON:0002037	2520
UBERON:0002046	2876
UBERON:0001896	22906
UBERON:0000473	5801
UBERON:0002030	4036
UBERON:0000473	2677
UBERON:0002046	140893
UBERON:0001235	284382
UBERON:0001675	64799
UBERON:0000948	284001
UBERON:0001891	23173
UBERON:0001891	2064
UBERON:0000178	80023
UBERON:0000948	25827
UBERON:0000997	5922
UBERON:0000948	57020
UBERON:0001295	210
UBERON:0000178	5747
UBERON:0000955	5898
UBERON:0000997	93611
UBERON:0001135	6595
UBERON:0000178	6210
UBERON:0002240	9317
UBERON:0002082	84466
UBERON:0002369	79647
UBERON:0000178	54919
UBERON:0000996	6509
UBERON:0000992	9824
UBERON:0000473	84833
UBERON:0002081	203286
UBERON:0002082	56919
UBERON:0001044	55716
UBERON:0002046	2838
UBERON:0000029	132660
UBERON:0002107	23287
UBERON:0000057	162333
UBERON:0001296	4340
UBERON:0002107	23430
UBERON:0001891	51060
UBERON:0002046	85445
UBERON:0000057	128414
UBERON:0000996	23057
UBERON:0000955	6584
UBERON:0001896	7050
UBERON:0001896	6732
UBERON:0002048	374928
UBERON:0000002	27329
UBERON:0002046	6010
UBERON:0002240	55716
UBERON:0002030	6845
UBERON:0001135	5521
UBERON:0002371	439921
UBERON:0001296	51368
UBERON:0002046	7188
UBERON:0001225	55626
UBERON:0002371	79929
UBERON:0002048	64798
UBERON:0000178	5298
UBERON:0002369	51184
UBERON:0002367	83446
UBERON:0001225	81607
UBERON:0001296	10396
UBERON:0001235	3158
UBERON:0001225	149428
UBERON:0002369	23587
UBERON:0000473	57509
UBERON:0001295	3670
UBERON:0000948	526
UBERON:0000992	80851
UBERON:0002081	221472
UBERON:0000178	51692
UBERON:0002048	148753
UBERON:0001135	2890
UBERON:0001675	6840
UBERON:0002107	80144
UBERON:0000995	3746
UBERON:0000995	5569
UBERON:0000948	57822
UBERON:0002082	6651
UBERON:0001675	400258
UBERON:0001296	8437
UBERON:0002107	477
UBERON:0002046	126147
UBERON:0003126	2983
UBERON:0000007	5745
UBERON:0002037	6184
UBERON:0000955	9351
UBERON:0000029	1728
UBERON:0002371	116461
UBERON:0001225	5595
UBERON:0001891	57484
UBERON:0003126	183
UBERON:0001675	3488
UBERON:0002046	9019
UBERON:0002371	58473
UBERON:0001225	6616
UBERON:0000178	5610
UBERON:0002107	9764
UBERON:0000955	5148
UBERON:0002369	148418
UBERON:0001295	57698
UBERON:0001675	79870
UBERON:0000029	54874
UBERON:0001896	80022
UBERON:0002369	25782
UBERON:0000029	100652824
UBERON:0002369	3159
UBERON:0000473	1606
UBERON:0002081	221184
UBERON:0002082	10205
UBERON:0001675	79180
UBERON:0000178	170622
UBERON:0000995	2921
UBERON:0002030	9984
UBERON:0001891	30008
UBERON:0001296	3689
UBERON:0001891	10952
UBERON:0000955	440107
UBERON:0000955	9401
UBERON:0002367	7681
UBERON:0002107	27128
UBERON:0001891	25849
UBERON:0000473	79870
UBERON:0002082	5905
UBERON:0000955	3579
UBERON:0002371	22885
UBERON:0002082	54893
UBERON:0000955	54440
UBERON:0000948	575
UBERON:0000473	64773
UBERON:0002082	10040
UBERON:0002185	10810
UBERON:0002030	92483
UBERON:0000178	2937
UBERON:0001893	126393
UBERON:0001235	64065
UBERON:0002240	3070
UBERON:0002240	3225
UBERON:0000995	4033
UBERON:0002367	54758
UBERON:0000997	9783
UBERON:0000002	327
UBERON:0001225	51313
UBERON:0000178	3248
UBERON:0000002	29993
UBERON:0002030	163154
UBERON:0001013	961
UBERON:0002107	3912
UBERON:0001296	90673
UBERON:0001896	6318
UBERON:0002240	6890
UBERON:0000002	10809
UBERON:0000473	51499
UBERON:0001675	91300
UBERON:0001675	219790
UBERON:0000473	168537
UBERON:0002048	5147
UBERON:0001135	221395
UBERON:0001235	11245
UBERON:0001295	6376
UBERON:0002037	4102
UBERON:0000473	653689
UBERON:0000997	55814
UBERON:0000473	23236
UBERON:0000997	79718
UBERON:0001891	92906
UBERON:0000948	379
UBERON:0002048	653423
UBERON:0001225	54766
UBERON:0001013	79142
UBERON:0001235	20
UBERON:0002371	55753
UBERON:0000955	6772
UBERON:0000029	27018
UBERON:0002240	23077
UBERON:0000948	10156
UBERON:0001013	29028
UBERON:0003126	151827
UBERON:0001893	29995
UBERON:0000948	1005
UBERON:0001675	1856
UBERON:0001891	115908
UBERON:0002369	5071
UBERON:0002185	91775
UBERON:0000057	165721
UBERON:0002082	7849
UBERON:0000473	5686
UBERON:0002082	222487
UBERON:0002369	7466
UBERON:0002048	9761
UBERON:0000007	2319
UBERON:0000955	63977
UBERON:0002371	153769
UBERON:0000992	139741
UBERON:0001225	64067
UBERON:0000955	51526
UBERON:0000955	84549
UBERON:0002107	56103
UBERON:0002369	55276
UBERON:0002107	10664
UBERON:0000007	147138
UBERON:0002240	163702
UBERON:0002240	10454
UBERON:0000002	84681
UBERON:0002185	389123
UBERON:0002240	1606
UBERON:0002037	283159
UBERON:0002082	26996
UBERON:0001296	27351
UBERON:0000996	4524
UBERON:0001896	466
UBERON:0000997	80022
UBERON:0002107	112942
UBERON:0001225	94274
UBERON:0000029	92181
UBERON:0002048	55160
UBERON:0000178	9211
UBERON:0002369	391059
UBERON:0002107	5891
UBERON:0002240	1825
UBERON:0002107	9914
UBERON:0000996	1285
UBERON:0002030	7174
UBERON:0001044	6236
UBERON:0002240	54663
UBERON:0000007	51809
UBERON:0001675	7033
UBERON:0002030	6596
UBERON:0001675	53637
UBERON:0000178	7993
UBERON:0000178	85465
UBERON:0000178	51181
UBERON:0000007	10564
UBERON:0002081	124222
UBERON:0002082	3205
UBERON:0000178	22909
UBERON:0000007	196264
UBERON:0000473	1808
UBERON:0002185	58476
UBERON:0002048	140880
UBERON:0000473	3732
UBERON:0000007	240
UBERON:0000955	64902
UBERON:0000473	8971
UBERON:0001896	79890
UBERON:0002369	2673
UBERON:0000992	5274
UBERON:0001896	6906
UBERON:0002371	59084
UBERON:0000178	200162
UBERON:0002240	56903
UBERON:0001296	10287
